STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT11,WT11_ATTRIBUTES
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,6/22/2018,0,",,7,2400",,,,,92,",,7",77,",,7",78,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,6/23/2018,0,",,7,2400",,,,,90,",,7",78,",,7",82,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,6/24/2018,0,",,7,2400",,,,,91,",,7",81,",,7",82,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,6/25/2018,0,",,7,2400",,,,,91,",,7",81,",,7",81,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,6/26/2018,0,",,7,2400",,,,,92,",,7",78,",,7",80,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,6/27/2018,0,",,7,2400",,,,,92,",,7",79,",,7",81,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,6/28/2018,0.04,",,7,2400",,,,,91,",,7",79,",,7",81,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,6/29/2018,0,",,7,2400",,,,,91,",,7",80,",,7",81,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,6/30/2018,0,",,7,2400",,,,,92,",,7",79,",,7",80,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,7/1/2018,0,",,7,2400",,,,,92,",,7",77,",,7",80,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,7/2/2018,0,",,7,2400",,,,,94,",,7",76,",,7",80,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,7/3/2018,0.49,",,7,2400",,,,,95,",,7",74,",,7",75,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,7/4/2018,1.71,",,7,2400",,,,,77,",,7",72,",,7",73,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,7/5/2018,0.01,",,7,2400",,,,,90,",,7",73,",,7",76,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,7/6/2018,0.06,",,7,2400",,,,,90,",,7",74,",,7",78,",,7,2400",,,1,",,7",,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,7/7/2018,0,",,7,2400",,,,,89,",,7",75,",,7",78,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,7/8/2018,0.56,",,7,2400",,,,,84,",,7",67,",,7",78,",,7,2400",,,1,",,7",,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,7/9/2018,0.03,",,7,2400",,,,,88,",,7",77,",,7",77,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,7/10/2018,0.13,",,7,2400",,,,,90,",,7",75,",,7",79,",,7,2400",,,1,",,7",,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,7/11/2018,0,",,7,2400",,,,,94,",,7",76,",,7",80,",,7,2400",,,1,",,7",,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,7/12/2018,0,",,7,2400",,,,,94,",,7",76,",,7",79,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,7/13/2018,0.57,",,7,2400",,,,,92,",,7",75,",,7",80,",,7,2400",,,1,",,7",,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,7/14/2018,0,",,7,2400",,,,,91,",,7",76,",,7",80,",,7,2400",,,1,",,7",,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,7/15/2018,0,",,7,2400",,,,,93,",,7",78,",,7",80,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,7/16/2018,0,",,7,2400",,,,,94,",,7",77,",,7",79,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,7/17/2018,0,",,7,2400",,,,,95,",,7",77,",,7",80,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,7/18/2018,0,",,7,2400",,,,,95,",,7",77,",,7",81,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,7/19/2018,0,",,7,2400",,,,,95,",,7",74,",,7",80,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,7/20/2018,0,",,7,2400",,,,,96,",,7",77,",,7",81,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,7/21/2018,0,",,7,2400",,,,,96,",,7",78,",,7",80,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,7/22/2018,0,",,7,2400",,,,,97,",,7",78,",,7",80,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,7/23/2018,0,",,7,2400",,,,,100,",,7",79,",,7",82,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,7/24/2018,0,",,7,2400",,,,,92,",,7",79,",,7",79,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,7/25/2018,0,",,7,2400",,,,,95,",,7",75,",,7",79,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,7/26/2018,0,",,7,2400",,,,,98,",,7",74,",,7",79,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,7/27/2018,0,",,7,2400",,,,,95,",,7",75,",,7",80,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,7/28/2018,0,",,7,2400",,,,,96,",,7",77,",,7",81,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,7/29/2018,0,",,7,2400",,,,,98,",,7",78,",,7",82,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,7/30/2018,0,",,7,2400",,,,,95,",,7",80,",,7",83,",,7,2400",,,1,",,7",,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,7/31/2018,1.09,",,7,2400",,,,,88,",,7",74,",,7",74,",,7,2400",,,1,",,7",,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/1/2018,0,",,7,2400",,,,,95,",,7",73,",,7",79,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/2/2018,0,",,7,2400",,,,,94,",,7",76,",,7",76,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/3/2018,0,",,7,2400",,,,,93,",,7",73,",,7",80,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/4/2018,0,",,7,2400",,,,,91,",,7",76,",,7",77,",,7,2400",,,1,",,7",,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/5/2018,0,"T,,7,2400",,,,,90,",,7",74,",,7",80,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/6/2018,0,",,7,2400",,,,,92,",,7",77,",,7",80,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/7/2018,0,"T,,7,2400",,,,,92,",,7",77,",,7",80,",,7,2400",,,1,",,7",,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/8/2018,0,",,7,2400",,,,,93,",,7",78,",,7",81,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/9/2018,0,",,7,2400",,,,,93,",,7",78,",,7",81,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/10/2018,0,",,7,2400",,,,,94,",,7",79,",,7",80,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/11/2018,0,",,7,2400",,,,,90,",,7",77,",,7",79,",,7,2400",,,1,",,7",,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/12/2018,0,",,7,2400",,,,,92,",,7",78,",,7",81,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/13/2018,0,",,7,2400",,,,,92,",,7",79,",,7",79,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/14/2018,0,",,7,2400",,,,,93,",,7",79,",,7",81,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/15/2018,0.06,",,7,2400",,,,,91,",,7",79,",,7",81,",,7,2400",,,1,",,7",,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/16/2018,0.06,",,7,2400",,,,,95,",,7",72,",,7",80,",,7,2400",,,1,",,7",,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/17/2018,0,",,7,2400",,,,,94,",,7",77,",,7",82,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/18/2018,0,"T,,7,2400",,,,,95,",,7",79,",,7",81,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/19/2018,0,",,7,2400",,,,,96,",,7",79,",,7",82,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/20/2018,0.13,",,7,2400",,,,,96,",,7",78,",,7",81,",,7,2400",,,1,",,7",,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/21/2018,0,",,7,2400",,,,,98,",,7",79,",,7",82,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/22/2018,0,",,7,2400",,,,,99,",,7",80,",,7",82,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/23/2018,0,",,7,2400",,,,,94,",,7",80,",,7",82,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/24/2018,0,",,7,2400",,,,,94,",,7",77,",,7",82,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/25/2018,0,",,7,2400",,,,,94,",,7",77,",,7",82,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/26/2018,0,"T,,7,2400",,,,,94,",,7",77,",,7",82,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/27/2018,0.46,",,7,2400",,,,,93,",,7",79,",,7",82,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/28/2018,0.12,",,7,2400",,,,,94,",,7",78,",,7",82,",,7,2400",,,1,",,7",,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/29/2018,0.17,",,7,2400",,,,,85,",,7",75,",,7",77,",,7,2400",,,1,",,7",,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/30/2018,0.02,",,7,2400",,,,,90,",,7",74,",,7",78,",,7,2400",,,1,",,7",,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,8/31/2018,1.11,",,7,2400",,,,,92,",,7",76,",,7",79,",,7,2400",,,1,",,7",,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,9/1/2018,0.48,",,7,2400",,,,,92,",,7",76,",,7",78,",,7,2400",,,1,",,7",,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,9/2/2018,2.19,",,7,2400",,,,,79,",,7",74,",,7",78,",,7,2400",,,1,",,7",,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,9/3/2018,2.46,",,7,2400",,,,,80,",,7",75,",,7",78,",,7,2400",,,1,",,7",,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,9/4/2018,1.08,",,7,2400",,,,,87,",,7",68,",,7",78,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,9/5/2018,0.06,",,7,2400",,,,,89,",,7",77,",,7",78,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,9/6/2018,0.05,",,7,2400",,,,,86,",,7",76,",,7",78,",,7,2400",,,1,",,7",,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,9/7/2018,0.21,",,7,2400",,,,,91,",,7",76,",,7",79,",,7,2400",,,1,",,7",,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,9/8/2018,0.05,",,7,2400",,,,,91,",,7",77,",,7",79,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,9/9/2018,0.01,",,7,2400",,,,,88,",,7",74,",,7",74,",,7,2400",,,1,",,7",,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,9/10/2018,1.5,",,7,2400",,,,,79,",,7",71,",,7",76,",,7,2400",,,1,",,7",,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,9/11/2018,4.71,",,7,2400",,,,,80,",,7",73,",,7",77,",,7,2400",,,1,",,7",,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,9/12/2018,3.5,",,7,2400",,,,,81,",,7",73,",,7",76,",,7,2400",,,1,",,7",,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,9/13/2018,0.66,",,7,2400",,,,,83,",,7",76,",,7",78,",,7,2400",,,1,",,7",,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,9/14/2018,2.08,",,7,2400",,,,,81,",,7",74,",,7",78,",,7,2400",,,1,",,7",,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,9/15/2018,0,",,7,2400",,,,,89,",,7",76,",,7",77,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,9/16/2018,0,",,7,2400",,,,,91,",,7",75,",,7",78,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,9/17/2018,0,",,7,2400",,,,,94,",,7",75,",,7",79,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,9/18/2018,0,",,7,2400",,,,,94,",,7",78,",,7",80,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,9/19/2018,0,",,7,2400",,,,,92,",,7",76,",,7",79,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,9/20/2018,0,",,7,2400",,,,,91,",,7",76,",,7",83,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,9/21/2018,0.48,",,7,2400",,,,,90,",,7",78,",,7",81,",,7,2400",,,1,",,7",,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,9/22/2018,0.52,",,7,2400",,,,,88,",,7",75,",,7",77,",,7,2400",,,1,",,7",,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,9/23/2018,1.19,",,7,2400",,,,,88,",,7",71,",,7",74,",,7,2400",,,1,",,7",,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,9/24/2018,0,",,7,2400",,,,,90,",,7",70,",,7",78,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,9/25/2018,0.54,",,7,2400",,,,,89,",,7",76,",,7",79,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,9/26/2018,1.18,",,7,2400",,,,,89,",,7",74,",,7",76,",,7,2400",,,1,",,7",,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,9/27/2018,0.03,",,7,2400",,,,,81,",,7",71,",,7",71,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,9/28/2018,0.05,",,7,2400",,,,,82,",,7",71,",,7",77,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,9/29/2018,1.39,",,7,2400",,,,,78,",,7",72,",,7",74,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,9/30/2018,0.17,",,7,2400",,,,,82,",,7",73,",,7",76,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,10/1/2018,1.74,",,7,2400",,,,,82,",,7",72,",,7",74,",,7,2400",,,1,",,7",,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,10/2/2018,0,"T,,7,2400",,,,,89,",,7",72,",,7",77,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,10/3/2018,0,",,7,2400",,,,,90,",,7",75,",,7",79,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,10/4/2018,0,",,7,2400",,,,,90,",,7",74,",,7",77,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,10/5/2018,0,",,7,2400",,,,,90,",,7",75,",,7",79,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,10/6/2018,0,",,7,2400",,,,,90,",,7",74,",,7",81,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,10/7/2018,0.1,",,7,2400",,,,,89,",,7",74,",,7",81,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,10/8/2018,0.25,",,7,2400",,,,,87,",,7",77,",,7",81,",,7,2400",,,1,",,7",,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,10/9/2018,0.03,",,7,2400",,,,,90,",,7",74,",,7",74,",,7,2400",,,1,",,7",,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,10/10/2018,0,",,7,2400",,,,,88,",,7",68,",,7",68,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,10/11/2018,0,",,7,2400",,,,,84,",,7",65,",,7",75,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,10/12/2018,0,",,7,2400",,,,,84,",,7",65,",,7",75,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,10/13/2018,0,",,7,2400",,,,,89,",,7",74,",,7",80,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,10/14/2018,0,",,7,2400",,,,,89,",,7",78,",,7",79,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,10/15/2018,0.71,",,7,2400",,,,,84,",,7",59,",,7",62,",,7,2400",,,1,",,7",,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,10/16/2018,0.01,",,7,2400",,,,,64,",,7",59,",,7",59,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,10/17/2018,0.02,",,7,2400",,,,,65,",,7",58,",,7",62,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,10/18/2018,0,",,7,2400",,,,,73,",,7",58,",,7",68,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,10/19/2018,0.37,",,7,2400",,,,,81,",,7",67,",,7",70,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,10/20/2018,0.19,",,7,2400",,,,,76,",,7",65,",,7",65,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,10/21/2018,0,",,7,2400",,,,,72,",,7",62,",,7",62,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,10/22/2018,0,",,7,2400",,,,,69,",,7",56,",,7",61,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,10/23/2018,1.16,",,7,2400",,,,,64,",,7",54,",,7",63,",,7,2400",,,,,,,,,,,,
USC00414333,"HOUSTON NATIONAL WEATHER SERVICE OFFICE, TX US",29.4718,-95.0832,5.8,10/24/2018,4.36,",,7,2400",,,,,67,",,7",62,",,7",66,",,7,2400",,,1,",,7",,,,,,,,
